,urls,labels
12010,https://n.news.naver.com/mnews/article/417/0000962478?sid=105,0
12012,https://n.news.naver.com/mnews/article/417/0000962477?sid=105,0
12014,https://n.news.naver.com/mnews/article/417/0000962476?sid=105,0
12029,https://n.news.naver.com/mnews/article/081/0003409061?sid=105,0
12031,https://n.news.naver.com/mnews/article/469/0000770521?sid=105,0
12037,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12049,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12051,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12054,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12066,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12068,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12071,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12083,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12085,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12088,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12100,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12102,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12105,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12117,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12119,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12122,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12134,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12136,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12139,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12151,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12153,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12156,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12168,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12170,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12173,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12185,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12187,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12190,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12202,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12204,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12207,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12219,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12221,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12224,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12236,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
